phase_name,Zn,Mg,Cu,T
HCP_A3+LIQUID,7,91,2,750
HCP_A3+LIQUID,6,92,2,750
HCP_A3+LIQUID,5,93,2,750
HCP_A3+LIQUID,4,94,2,750
HCP_A3+LIQUID,3,95,2,750
HCP_A3+LIQUID,2,96,2,750
CUMG2+HCP_A3,1,97,2,750
HCP_A3,0,98,2,750
LIQUID,97,0,3,750
LIQUID,96,1,3,750
LIQUID,95,2,3,750
LIQUID,94,3,3,750
LIQUID,93,4,3,750
LIQUID,92,5,3,750
LIQUID,91,6,3,750
LIQUID,90,7,3,750
LIQUID,89,8,3,750
LIQUID,88,9,3,750
LIQUID,87,10,3,750
LIQUID,86,11,3,750
LIQUID,85,12,3,750
LIQUID,84,13,3,750
LAVES_C14+LIQUID,83,14,3,750
LAVES_C36+LIQUID,82,15,3,750
LAVES_C36+LIQUID,81,16,3,750
LAVES_C36+LIQUID,80,17,3,750
LAVES_C14+LIQUID,79,18,3,750
LAVES_C14+LIQUID,78,19,3,750
LAVES_C36+LIQUID,77,20,3,750
LAVES_C36+LIQUID,76,21,3,750
LAVES_C36+LIQUID,75,22,3,750
LAVES_C36+LIQUID,74,23,3,750
LAVES_C36+LIQUID,73,24,3,750
LAVES_C36+LIQUID,72,25,3,750
LAVES_C36+LIQUID,71,26,3,750
LAVES_C36+LIQUID,70,27,3,750
LAVES_C14+LIQUID,69,28,3,750
LAVES_C14+LIQUID,68,29,3,750
LAVES_C14+LAVES_C36+LIQUID,67,30,3,750
LAVES_C14+LAVES_C36+LIQUID,66,31,3,750
LAVES_C14+LAVES_C36+LIQUID,65,32,3,750
LAVES_C14+LIQUID,64,33,3,750
LAVES_C14+LIQUID,63,34,3,750
LAVES_C14+LAVES_C36+LIQUID,62,35,3,750
LAVES_C14+LAVES_C36+LIQUID,61,36,3,750
LAVES_C14+LAVES_C36+LIQUID,60,37,3,750
LAVES_C14+LAVES_C36+LIQUID,59,38,3,750
LAVES_C14+LAVES_C36+LIQUID,58,39,3,750
LAVES_C14+LAVES_C36+LIQUID,57,40,3,750
LAVES_C14+LAVES_C36+LIQUID,56,41,3,750
LAVES_C14+LAVES_C36+LIQUID,55,42,3,750
LAVES_C14+LIQUID,54,43,3,750
LAVES_C14+LIQUID,53,44,3,750
LAVES_C36+LIQUID,52,45,3,750
LAVES_C36+LIQUID,51,46,3,750
LAVES_C36+LIQUID,50,47,3,750
LAVES_C14+LIQUID,49,48,3,750
LAVES_C14+LIQUID,48,49,3,750
LAVES_C36+LIQUID,47,50,3,750
LAVES_C36+LIQUID,46,51,3,750
LAVES_C36+LIQUID,45,52,3,750
LAVES_C36+LIQUID,44,53,3,750
LAVES_C36+LIQUID,43,54,3,750
LAVES_C36+LIQUID,42,55,3,750
LAVES_C36+LIQUID,41,56,3,750
LAVES_C36+LIQUID,40,57,3,750
LAVES_C36+LIQUID,39,58,3,750
LAVES_C36+LIQUID,38,59,3,750
LAVES_C36+LIQUID,37,60,3,750
LAVES_C36+LIQUID,36,61,3,750
LIQUID,35,62,3,750
LIQUID,34,63,3,750
LIQUID,33,64,3,750
LIQUID,32,65,3,750
LAVES_C15+LAVES_C36+LIQUID,31,66,3,750
LIQUID,30,67,3,750
LIQUID,29,68,3,750
LIQUID,28,69,3,750
LAVES_C15+LIQUID,27,70,3,750
LIQUID,26,71,3,750
LIQUID,25,72,3,750
LIQUID,24,73,3,750
LIQUID,23,74,3,750
LIQUID,22,75,3,750
LIQUID,21,76,3,750
LIQUID,20,77,3,750
LIQUID,19,78,3,750
LIQUID,18,79,3,750
LIQUID,17,80,3,750
LIQUID,16,81,3,750
LIQUID,15,82,3,750
HCP_A3+LIQUID,14,83,3,750
HCP_A3+LIQUID,13,84,3,750
HCP_A3+LIQUID,12,85,3,750
HCP_A3+LIQUID,11,86,3,750
HCP_A3+LIQUID,10,87,3,750
HCP_A3+LIQUID,9,88,3,750
HCP_A3+LIQUID,8,89,3,750
HCP_A3+LIQUID,7,90,3,750
HCP_A3+LIQUID,6,91,3,750
HCP_A3+LIQUID,5,92,3,750
HCP_A3+LIQUID,4,93,3,750
HCP_A3+LIQUID,3,94,3,750
CUMG2+HCP_A3,2,95,3,750
CUMG2+HCP_A3,1,96,3,750
CUMG2+HCP_A3,0,97,3,750
HCP_A3+LIQUID,96,0,4,750
HCP_A3+LIQUID,95,1,4,750
LIQUID,94,2,4,750
LIQUID,93,3,4,750
LIQUID,92,4,4,750
LIQUID,91,5,4,750
LIQUID,90,6,4,750
LIQUID,89,7,4,750
LIQUID,88,8,4,750
LIQUID,87,9,4,750
LIQUID,86,10,4,750
LIQUID,85,11,4,750
LIQUID,84,12,4,750
LAVES_C14+LIQUID,83,13,4,750
LAVES_C36+LIQUID,82,14,4,750
LAVES_C36+LIQUID,81,15,4,750
LAVES_C36+LIQUID,80,16,4,750
LAVES_C36+LIQUID,79,17,4,750
LAVES_C36+LIQUID,78,18,4,750
LAVES_C36+LIQUID,77,19,4,750
LAVES_C36+LIQUID,76,20,4,750
LAVES_C36+LIQUID,75,21,4,750
LAVES_C36+LIQUID,74,22,4,750
LAVES_C36+LIQUID,73,23,4,750
LAVES_C36+LIQUID,72,24,4,750
LAVES_C36+LIQUID,71,25,4,750
LAVES_C36+LIQUID,70,26,4,750
LAVES_C36+LIQUID,69,27,4,750
LAVES_C14+LIQUID,68,28,4,750
LAVES_C14+LAVES_C36+LIQUID,67,29,4,750
LAVES_C14+LAVES_C36+LIQUID,66,30,4,750
LAVES_C14+LAVES_C36+LIQUID,65,31,4,750
LAVES_C14+LAVES_C36+LIQUID,64,32,4,750
LAVES_C14+LAVES_C36+LIQUID,63,33,4,750
LAVES_C14+LAVES_C36+LIQUID,62,34,4,750
LAVES_C14+LAVES_C36+LIQUID,61,35,4,750
LAVES_C14+LAVES_C36+LIQUID,60,36,4,750
LAVES_C14+LAVES_C36+LIQUID,59,37,4,750
LAVES_C14+LAVES_C36+LIQUID,58,38,4,750
LAVES_C14+LAVES_C36+LIQUID,57,39,4,750
LAVES_C14+LAVES_C36+LIQUID,56,40,4,750
LAVES_C14+LAVES_C36+LIQUID,55,41,4,750
LAVES_C14+LAVES_C36+LIQUID,54,42,4,750
LAVES_C14+LIQUID,53,43,4,750
LAVES_C36+LIQUID,52,44,4,750
LAVES_C36+LIQUID,51,45,4,750
LAVES_C36+LIQUID,50,46,4,750
LAVES_C36+LIQUID,49,47,4,750
LAVES_C36+LIQUID,48,48,4,750
LAVES_C36+LIQUID,47,49,4,750
LAVES_C36+LIQUID,46,50,4,750
LAVES_C36+LIQUID,45,51,4,750
LAVES_C36+LIQUID,44,52,4,750
LAVES_C36+LIQUID,43,53,4,750
LAVES_C36+LIQUID,42,54,4,750
LAVES_C36+LIQUID,41,55,4,750
LAVES_C36+LIQUID,40,56,4,750
LAVES_C36+LIQUID,39,57,4,750
LAVES_C36+LIQUID,38,58,4,750
LAVES_C36+LIQUID,37,59,4,750
LAVES_C36+LIQUID,36,60,4,750
LAVES_C36+LIQUID,35,61,4,750
LAVES_C36+LIQUID,34,62,4,750
LIQUID,33,63,4,750
LAVES_C15+LAVES_C36+LIQUID,32,64,4,750
LAVES_C15+LAVES_C36+LIQUID,31,65,4,750
LAVES_C15+LAVES_C36+LIQUID,30,66,4,750
LAVES_C15+LAVES_C36+LIQUID,29,67,4,750
LAVES_C15+LIQUID,28,68,4,750
LAVES_C15+LIQUID,27,69,4,750
LAVES_C15+LIQUID,26,70,4,750
LAVES_C15+LIQUID,25,71,4,750
LAVES_C15+LIQUID,24,72,4,750
LIQUID,23,73,4,750
LIQUID,22,74,4,750
LIQUID,21,75,4,750
LIQUID,20,76,4,750
LIQUID,19,77,4,750
LIQUID,18,78,4,750
LIQUID,17,79,4,750
LIQUID,16,80,4,750
LIQUID,15,81,4,750
LIQUID,14,82,4,750
HCP_A3+LIQUID,13,83,4,750
HCP_A3+LIQUID,12,84,4,750
HCP_A3+LIQUID,11,85,4,750
HCP_A3+LIQUID,10,86,4,750
HCP_A3+LIQUID,9,87,4,750
HCP_A3+LIQUID,8,88,4,750
HCP_A3+LIQUID,7,89,4,750
HCP_A3+LIQUID,6,90,4,750
HCP_A3+LIQUID,5,91,4,750
HCP_A3+LIQUID,4,92,4,750
CUMG2+HCP_A3,3,93,4,750
CUMG2+HCP_A3,2,94,4,750
CUMG2+HCP_A3,1,95,4,750
CUMG2+HCP_A3,0,96,4,750
HCP_A3+LIQUID,95,0,5,750
HCP_A3+LIQUID,94,1,5,750
LIQUID,93,2,5,750
LIQUID,92,3,5,750
LIQUID,91,4,5,750
LIQUID,90,5,5,750
LIQUID,89,6,5,750
LIQUID,88,7,5,750
LIQUID,87,8,5,750
LIQUID,86,9,5,750
LIQUID,85,10,5,750
LIQUID,84,11,5,750
LIQUID,83,12,5,750
LAVES_C36+LIQUID,82,13,5,750
LAVES_C36+LIQUID,81,14,5,750
LAVES_C36+LIQUID,80,15,5,750
LAVES_C36+LIQUID,79,16,5,750
LAVES_C36+LIQUID,78,17,5,750
LAVES_C36+LIQUID,77,18,5,750
LAVES_C36+LIQUID,76,19,5,750
LAVES_C36+LIQUID,75,20,5,750
LAVES_C36+LIQUID,74,21,5,750
LAVES_C36+LIQUID,73,22,5,750
LAVES_C36+LIQUID,72,23,5,750
LAVES_C36+LIQUID,71,24,5,750
LAVES_C36+LIQUID,70,25,5,750
LAVES_C36+LIQUID,69,26,5,750
LAVES_C36+LIQUID,68,27,5,750
LAVES_C14+LAVES_C36+LIQUID,67,28,5,750
LAVES_C14+LAVES_C36+LIQUID,66,29,5,750
LAVES_C14+LAVES_C36+LIQUID,65,30,5,750
LAVES_C14+LAVES_C36+LIQUID,64,31,5,750
LAVES_C14+LAVES_C36+LIQUID,63,32,5,750
LAVES_C14+LAVES_C36+LIQUID,62,33,5,750
LAVES_C14+LAVES_C36+LIQUID,61,34,5,750
LAVES_C14+LAVES_C36+LIQUID,60,35,5,750
LAVES_C14+LAVES_C36+LIQUID,59,36,5,750
LAVES_C14+LAVES_C36+LIQUID,58,37,5,750
LAVES_C14+LAVES_C36+LIQUID,57,38,5,750
LAVES_C14+LAVES_C36+LIQUID,56,39,5,750
LAVES_C14+LAVES_C36+LIQUID,55,40,5,750
LAVES_C14+LAVES_C36+LIQUID,54,41,5,750
LAVES_C14+LAVES_C36+LIQUID,53,42,5,750
LAVES_C36+LIQUID,52,43,5,750
LAVES_C36+LIQUID,51,44,5,750
LAVES_C36+LIQUID,50,45,5,750
LAVES_C36+LIQUID,49,46,5,750
LAVES_C36+LIQUID,48,47,5,750
LAVES_C36+LIQUID,47,48,5,750
LAVES_C36+LIQUID,46,49,5,750
LAVES_C36+LIQUID,45,50,5,750
LAVES_C36+LIQUID,44,51,5,750
LAVES_C36+LIQUID,43,52,5,750
LAVES_C36+LIQUID,42,53,5,750
LAVES_C36+LIQUID,41,54,5,750
LAVES_C36+LIQUID,40,55,5,750
LAVES_C36+LIQUID,39,56,5,750
LAVES_C36+LIQUID,38,57,5,750
LAVES_C36+LIQUID,37,58,5,750
LAVES_C36+LIQUID,36,59,5,750
LAVES_C36+LIQUID,35,60,5,750
LAVES_C36+LIQUID,34,61,5,750
LAVES_C36+LIQUID,33,62,5,750
LAVES_C15+LAVES_C36+LIQUID,32,63,5,750
LAVES_C15+LAVES_C36+LIQUID,31,64,5,750
LAVES_C15+LAVES_C36+LIQUID,30,65,5,750
LAVES_C15+LAVES_C36+LIQUID,29,66,5,750
LAVES_C15+LIQUID,28,67,5,750
LAVES_C15+LIQUID,27,68,5,750
LAVES_C15+LIQUID,26,69,5,750
LAVES_C15+LIQUID,25,70,5,750
LAVES_C15+LIQUID,24,71,5,750
LAVES_C15+LIQUID,23,72,5,750
LIQUID,22,73,5,750
LIQUID,21,74,5,750
LIQUID,20,75,5,750
LIQUID,19,76,5,750
LIQUID,18,77,5,750
LIQUID,17,78,5,750
LIQUID,16,79,5,750
LIQUID,15,80,5,750
LIQUID,14,81,5,750
LIQUID,13,82,5,750
HCP_A3+LIQUID,12,83,5,750
HCP_A3+LIQUID,11,84,5,750
HCP_A3+LIQUID,10,85,5,750
HCP_A3+LIQUID,9,86,5,750
HCP_A3+LIQUID,8,87,5,750
HCP_A3+LIQUID,7,88,5,750
HCP_A3+LIQUID,6,89,5,750
HCP_A3+LIQUID,5,90,5,750
HCP_A3+LIQUID,4,91,5,750
HCP_A3+LIQUID,3,92,5,750
CUMG2+HCP_A3,2,93,5,750
CUMG2+HCP_A3,1,94,5,750
CUMG2+HCP_A3,0,95,5,750
HCP_A3+LIQUID,94,0,6,750
LIQUID,93,1,6,750
LIQUID,92,2,6,750
LIQUID,91,3,6,750
LIQUID,90,4,6,750
LIQUID,89,5,6,750
LIQUID,88,6,6,750
LIQUID,87,7,6,750
LIQUID,86,8,6,750
LIQUID,85,9,6,750
LIQUID,84,10,6,750
LIQUID,83,11,6,750
LAVES_C36+LIQUID,82,12,6,750
LAVES_C36+LIQUID,81,13,6,750
LAVES_C36+LIQUID,80,14,6,750
LAVES_C36+LIQUID,79,15,6,750
LAVES_C36+LIQUID,78,16,6,750
LAVES_C36+LIQUID,77,17,6,750
LAVES_C36+LIQUID,76,18,6,750
LAVES_C36+LIQUID,75,19,6,750
LAVES_C36+LIQUID,74,20,6,750
LAVES_C36+LIQUID,73,21,6,750
LAVES_C36+LIQUID,72,22,6,750
LAVES_C36+LIQUID,71,23,6,750
LAVES_C36+LIQUID,70,24,6,750
LAVES_C36+LIQUID,69,25,6,750
LAVES_C36+LIQUID,68,26,6,750
LAVES_C36+LIQUID,67,27,6,750
LAVES_C14+LAVES_C36+LIQUID,66,28,6,750
LAVES_C14+LAVES_C36+LIQUID,65,29,6,750
LAVES_C14+LAVES_C36+LIQUID,64,30,6,750
LAVES_C14+LAVES_C36+LIQUID,63,31,6,750
LAVES_C14+LAVES_C36+LIQUID,62,32,6,750
LAVES_C14+LAVES_C36+LIQUID,61,33,6,750
LAVES_C14+LAVES_C36+LIQUID,60,34,6,750
LAVES_C14+LAVES_C36+LIQUID,59,35,6,750
LAVES_C14+LAVES_C36+LIQUID,58,36,6,750
LAVES_C14+LAVES_C36+LIQUID,57,37,6,750
LAVES_C14+LAVES_C36+LIQUID,56,38,6,750
LAVES_C14+LAVES_C36+LIQUID,55,39,6,750
LAVES_C14+LAVES_C36+LIQUID,54,40,6,750
LAVES_C14+LAVES_C36+LIQUID,53,41,6,750
LAVES_C36+LIQUID,52,42,6,750
LAVES_C36+LIQUID,51,43,6,750
LAVES_C36+LIQUID,50,44,6,750
LAVES_C36+LIQUID,49,45,6,750
LAVES_C36+LIQUID,48,46,6,750
LAVES_C36+LIQUID,47,47,6,750
LAVES_C36+LIQUID,46,48,6,750
LAVES_C36+LIQUID,45,49,6,750
LAVES_C36+LIQUID,44,50,6,750
LAVES_C36+LIQUID,43,51,6,750
LAVES_C36+LIQUID,42,52,6,750
LAVES_C36+LIQUID,41,53,6,750
LAVES_C36+LIQUID,40,54,6,750
LAVES_C36+LIQUID,39,55,6,750
LAVES_C36+LIQUID,38,56,6,750
LAVES_C36+LIQUID,37,57,6,750
LAVES_C36+LIQUID,36,58,6,750
LAVES_C36+LIQUID,35,59,6,750
LAVES_C36+LIQUID,34,60,6,750
LAVES_C36+LIQUID,33,61,6,750
LAVES_C15+LAVES_C36+LIQUID,32,62,6,750
LAVES_C15+LAVES_C36+LIQUID,31,63,6,750
LAVES_C15+LAVES_C36+LIQUID,30,64,6,750
LAVES_C15+LAVES_C36+LIQUID,29,65,6,750
LAVES_C15+LIQUID,28,66,6,750
LAVES_C15+LIQUID,27,67,6,750
LAVES_C15+LIQUID,26,68,6,750
LAVES_C15+LIQUID,25,69,6,750
LAVES_C15+LIQUID,24,70,6,750
LAVES_C15+LIQUID,23,71,6,750
LAVES_C15+LIQUID,22,72,6,750
LIQUID,21,73,6,750
LIQUID,20,74,6,750
LIQUID,19,75,6,750
LIQUID,18,76,6,750
LIQUID,17,77,6,750
LIQUID,16,78,6,750
LIQUID,15,79,6,750
LIQUID,14,80,6,750
LIQUID,13,81,6,750
LIQUID,12,82,6,750
HCP_A3+LIQUID,11,83,6,750
HCP_A3+LIQUID,10,84,6,750
HCP_A3+LIQUID,9,85,6,750
HCP_A3+LIQUID,8,86,6,750
HCP_A3+LIQUID,7,87,6,750
HCP_A3+LIQUID,6,88,6,750
HCP_A3+LIQUID,5,89,6,750
HCP_A3+LIQUID,4,90,6,750
HCP_A3+LIQUID,3,91,6,750
CUMG2+HCP_A3,2,92,6,750
CUMG2+HCP_A3,1,93,6,750
CUMG2+HCP_A3,0,94,6,750
HCP_A3+LIQUID,93,0,7,750
HCP_A3+LIQUID,92,1,7,750
LIQUID,91,2,7,750
LIQUID,90,3,7,750
LIQUID,89,4,7,750
LIQUID,88,5,7,750
LIQUID,87,6,7,750
LIQUID,86,7,7,750
LIQUID,85,8,7,750
LIQUID,84,9,7,750
LIQUID,83,10,7,750
LIQUID,82,11,7,750
LAVES_C36+LIQUID,81,12,7,750
LAVES_C36+LIQUID,80,13,7,750
LAVES_C36+LIQUID,79,14,7,750
LAVES_C36+LIQUID,78,15,7,750
LAVES_C36+LIQUID,77,16,7,750
LAVES_C36+LIQUID,76,17,7,750
LAVES_C36+LIQUID,75,18,7,750
LAVES_C36+LIQUID,74,19,7,750
LAVES_C36+LIQUID,73,20,7,750
LAVES_C36+LIQUID,72,21,7,750
LAVES_C36+LIQUID,71,22,7,750
LAVES_C36+LIQUID,70,23,7,750
LAVES_C36+LIQUID,69,24,7,750
LAVES_C36+LIQUID,68,25,7,750
LAVES_C36+LIQUID,67,26,7,750
LAVES_C36+LIQUID,66,27,7,750
LAVES_C36+LIQUID,65,28,7,750
LAVES_C14+LAVES_C36+LIQUID,64,29,7,750
LAVES_C14+LAVES_C36+LIQUID,63,30,7,750
LAVES_C14+LAVES_C36+LIQUID,62,31,7,750
LAVES_C14+LAVES_C36+LIQUID,61,32,7,750
LAVES_C14+LAVES_C36+LIQUID,60,33,7,750
LAVES_C14+LAVES_C36+LIQUID,59,34,7,750
LAVES_C14+LAVES_C36+LIQUID,58,35,7,750
LAVES_C14+LAVES_C36+LIQUID,57,36,7,750
LAVES_C14+LAVES_C36+LIQUID,56,37,7,750
LAVES_C14+LAVES_C36+LIQUID,55,38,7,750
LAVES_C14+LAVES_C36+LIQUID,54,39,7,750
LAVES_C36+LIQUID,53,40,7,750
LAVES_C36+LIQUID,52,41,7,750
LAVES_C36+LIQUID,51,42,7,750
LAVES_C36+LIQUID,50,43,7,750
LAVES_C36+LIQUID,49,44,7,750
LAVES_C36+LIQUID,48,45,7,750
LAVES_C36+LIQUID,47,46,7,750
LAVES_C36+LIQUID,46,47,7,750
LAVES_C36+LIQUID,45,48,7,750
LAVES_C36+LIQUID,44,49,7,750
LAVES_C36+LIQUID,43,50,7,750
LAVES_C36+LIQUID,42,51,7,750
LAVES_C36+LIQUID,41,52,7,750
LAVES_C36+LIQUID,40,53,7,750
LAVES_C36+LIQUID,39,54,7,750
LAVES_C36+LIQUID,38,55,7,750
LAVES_C36+LIQUID,37,56,7,750
LAVES_C36+LIQUID,36,57,7,750
LAVES_C36+LIQUID,35,58,7,750
LAVES_C36+LIQUID,34,59,7,750
LAVES_C36+LIQUID,33,60,7,750
LAVES_C15+LAVES_C36+LIQUID,32,61,7,750
LAVES_C15+LIQUID,31,62,7,750
LAVES_C15+LIQUID,30,63,7,750
LAVES_C15+LIQUID,29,64,7,750
LAVES_C15+LIQUID,28,65,7,750
LAVES_C15+LIQUID,27,66,7,750
LAVES_C15+LIQUID,26,67,7,750
LAVES_C15+LIQUID,25,68,7,750
LAVES_C15+LIQUID,24,69,7,750
LAVES_C15+LIQUID,23,70,7,750
LAVES_C15+LIQUID,22,71,7,750
LAVES_C15+LIQUID,21,72,7,750
LAVES_C15+LIQUID,20,73,7,750
LIQUID,19,74,7,750
LIQUID,18,75,7,750
LIQUID,17,76,7,750
LIQUID,16,77,7,750
LIQUID,15,78,7,750
LIQUID,14,79,7,750
LIQUID,13,80,7,750
LIQUID,12,81,7,750
HCP_A3+LIQUID,11,82,7,750
HCP_A3+LIQUID,10,83,7,750
HCP_A3+LIQUID,9,84,7,750
HCP_A3+LIQUID,8,85,7,750
HCP_A3+LIQUID,7,86,7,750
HCP_A3+LIQUID,6,87,7,750
HCP_A3+LIQUID,5,88,7,750
HCP_A3+LIQUID,4,89,7,750
HCP_A3+LIQUID,3,90,7,750
CUMG2+HCP_A3,2,91,7,750
CUMG2+HCP_A3,1,92,7,750
CUMG2+HCP_A3,0,93,7,750
HCP_A3+LIQUID,92,0,8,750
HCP_A3+LIQUID,91,1,8,750
HCP_A3+LIQUID,90,2,8,750
LIQUID,89,3,8,750
LIQUID,88,4,8,750
LIQUID,87,5,8,750
HCP_A3+LIQUID,86,6,8,750
HCP_A3+LIQUID,85,7,8,750
LIQUID,84,8,8,750
LIQUID,83,9,8,750
HCP_A3+LAVES_C36+LIQUID,82,10,8,750
HCP_A3+LAVES_C36+LIQUID,81,11,8,750
HCP_A3+LAVES_C36+LIQUID,80,12,8,750
LAVES_C36+LIQUID,79,13,8,750
LAVES_C36+LIQUID,78,14,8,750
LAVES_C36+LIQUID,77,15,8,750
LAVES_C36+LIQUID,76,16,8,750
LAVES_C36+LIQUID,75,17,8,750
LAVES_C36+LIQUID,74,18,8,750
LAVES_C36+LIQUID,73,19,8,750
LAVES_C36+LIQUID,72,20,8,750
LAVES_C36+LIQUID,71,21,8,750
LAVES_C36+LIQUID,70,22,8,750
LAVES_C36+LIQUID,69,23,8,750
LAVES_C36+LIQUID,68,24,8,750
LAVES_C36+LIQUID,67,25,8,750
LAVES_C36+LIQUID,66,26,8,750
LAVES_C36+LIQUID,65,27,8,750
LAVES_C36+LIQUID,64,28,8,750
LAVES_C36+LIQUID,63,29,8,750
LAVES_C36+LIQUID,62,30,8,750
LAVES_C36+LIQUID,61,31,8,750
LAVES_C36+LIQUID,60,32,8,750
LAVES_C14+LAVES_C36+LIQUID,59,33,8,750
LAVES_C14+LAVES_C36+LIQUID,58,34,8,750
LAVES_C36+LIQUID,57,35,8,750
LAVES_C36+LIQUID,56,36,8,750
LAVES_C36+LIQUID,55,37,8,750
LAVES_C36+LIQUID,54,38,8,750
LAVES_C36+LIQUID,53,39,8,750
LAVES_C36+LIQUID,52,40,8,750
LAVES_C36+LIQUID,51,41,8,750
LAVES_C36+LIQUID,50,42,8,750
LAVES_C36+LIQUID,49,43,8,750
LAVES_C36+LIQUID,48,44,8,750
LAVES_C36+LIQUID,47,45,8,750
LAVES_C36+LIQUID,46,46,8,750
LAVES_C36+LIQUID,45,47,8,750
LAVES_C36+LIQUID,44,48,8,750
LAVES_C36+LIQUID,43,49,8,750
LAVES_C36+LIQUID,42,50,8,750
LAVES_C36+LIQUID,41,51,8,750
LAVES_C36+LIQUID,40,52,8,750
LAVES_C36+LIQUID,39,53,8,750
LAVES_C36+LIQUID,38,54,8,750
LAVES_C36+LIQUID,37,55,8,750
LAVES_C36+LIQUID,36,56,8,750
LAVES_C36+LIQUID,35,57,8,750
LAVES_C36+LIQUID,34,58,8,750
LAVES_C36+LIQUID,33,59,8,750
LAVES_C15+LIQUID,32,60,8,750
LAVES_C15+LIQUID,31,61,8,750
LAVES_C15+LIQUID,30,62,8,750
LAVES_C15+LIQUID,29,63,8,750
LAVES_C15+LIQUID,28,64,8,750
LAVES_C15+LIQUID,27,65,8,750
LAVES_C15+LIQUID,26,66,8,750
LAVES_C15+LIQUID,25,67,8,750
LAVES_C15+LIQUID,24,68,8,750
LAVES_C15+LIQUID,23,69,8,750
LAVES_C15+LIQUID,22,70,8,750
LAVES_C15+LIQUID,21,71,8,750
LAVES_C15+LIQUID,20,72,8,750
LAVES_C15+LIQUID,19,73,8,750
LAVES_C15+LIQUID,18,74,8,750
LAVES_C15+LIQUID,17,75,8,750
LAVES_C15+LIQUID,16,76,8,750
LIQUID,15,77,8,750
LIQUID,14,78,8,750
LIQUID,13,79,8,750
LIQUID,12,80,8,750
LIQUID,11,81,8,750
LIQUID,10,82,8,750
HCP_A3+LIQUID,9,83,8,750
HCP_A3+LIQUID,8,84,8,750
HCP_A3+LIQUID,7,85,8,750
HCP_A3+LIQUID,6,86,8,750
HCP_A3+LIQUID,5,87,8,750
HCP_A3+LIQUID,4,88,8,750
HCP_A3+LIQUID,3,89,8,750
CUMG2+HCP_A3,2,90,8,750
CUMG2+HCP_A3,1,91,8,750
CUMG2+HCP_A3,0,92,8,750
HCP_A3+LIQUID,91,0,9,750
HCP_A3+LIQUID,90,1,9,750
HCP_A3+LIQUID,89,2,9,750
LIQUID,88,3,9,750
HCP_A3+LIQUID,87,4,9,750
HCP_A3+LIQUID,86,5,9,750
HCP_A3+LIQUID,85,6,9,750
HCP_A3+LIQUID,84,7,9,750
HCP_A3+LIQUID,83,8,9,750
HCP_A3+LAVES_C36+LIQUID,82,9,9,750
HCP_A3+LAVES_C36+LIQUID,81,10,9,750
HCP_A3+LAVES_C36+LIQUID,80,11,9,750
HCP_A3+LAVES_C36+LIQUID,79,12,9,750
LAVES_C36+LIQUID,78,13,9,750
LAVES_C36+LIQUID,77,14,9,750
LAVES_C36+LIQUID,76,15,9,750
LAVES_C36+LIQUID,75,16,9,750
LAVES_C36+LIQUID,74,17,9,750
LAVES_C36+LIQUID,73,18,9,750
LAVES_C36+LIQUID,72,19,9,750
LAVES_C36+LIQUID,71,20,9,750
LAVES_C36+LIQUID,70,21,9,750
LAVES_C36+LIQUID,69,22,9,750
LAVES_C36+LIQUID,68,23,9,750
LAVES_C36+LIQUID,67,24,9,750
LAVES_C36+LIQUID,66,25,9,750
LAVES_C36+LIQUID,65,26,9,750
LAVES_C36+LIQUID,64,27,9,750
LAVES_C36+LIQUID,63,28,9,750
LAVES_C36+LIQUID,62,29,9,750
LAVES_C36+LIQUID,61,30,9,750
LAVES_C36+LIQUID,60,31,9,750
LAVES_C36+LIQUID,59,32,9,750
LAVES_C36+LIQUID,58,33,9,750
LAVES_C36+LIQUID,57,34,9,750
LAVES_C36+LIQUID,56,35,9,750
LAVES_C36+LIQUID,55,36,9,750
LAVES_C36+LIQUID,54,37,9,750
LAVES_C36+LIQUID,53,38,9,750
LAVES_C36+LIQUID,52,39,9,750
LAVES_C36+LIQUID,51,40,9,750
LAVES_C36+LIQUID,50,41,9,750
LAVES_C36+LIQUID,49,42,9,750
LAVES_C36+LIQUID,48,43,9,750
LAVES_C36+LIQUID,47,44,9,750
LAVES_C36+LIQUID,46,45,9,750
LAVES_C36+LIQUID,45,46,9,750
LAVES_C36+LIQUID,44,47,9,750
LAVES_C36+LIQUID,43,48,9,750
LAVES_C36+LIQUID,42,49,9,750
LAVES_C36+LIQUID,41,50,9,750
LAVES_C36+LIQUID,40,51,9,750
LAVES_C36+LIQUID,39,52,9,750
LAVES_C36+LIQUID,38,53,9,750
LAVES_C36+LIQUID,37,54,9,750
LAVES_C15+LAVES_C36+LIQUID,36,55,9,750
LAVES_C15+LAVES_C36+LIQUID,35,56,9,750
LAVES_C15+LAVES_C36+LIQUID,34,57,9,750
LAVES_C15+LIQUID,33,58,9,750
LAVES_C15+LIQUID,32,59,9,750
LAVES_C15+LIQUID,31,60,9,750
LAVES_C15+LIQUID,30,61,9,750
LAVES_C15+LIQUID,29,62,9,750
LAVES_C15+LIQUID,28,63,9,750
LAVES_C15+LIQUID,27,64,9,750
LAVES_C15+LIQUID,26,65,9,750
LAVES_C15+LIQUID,25,66,9,750
LAVES_C15+LIQUID,24,67,9,750
LAVES_C15+LIQUID,23,68,9,750
LAVES_C15+LIQUID,22,69,9,750
LAVES_C15+LIQUID,21,70,9,750
LAVES_C15+LIQUID,20,71,9,750
